accession,cik,name,filing_date,acceptance_et,after_hours,items,label
0001274737-24-000019,0001274737,EXAGEN INC.,2024-03-18,2024-03-18T08:00:24-04:00,False,"2.02,9.01",EARNINGS
0001274737-24-000006,0001274737,EXAGEN INC.,2024-01-08,2024-01-08T08:00:20-05:00,False,"2.02,9.01",EARNINGS
0001274737-23-000101,0001274737,EXAGEN INC.,2023-11-13,2023-11-13T16:05:54-05:00,True,"2.02,9.01",EARNINGS
0001274737-23-000085,0001274737,EXAGEN INC.,2023-08-07,2023-08-07T08:00:26-04:00,False,"2.02,9.01",EARNINGS
0001274737-23-000046,0001274737,EXAGEN INC.,2023-05-15,2023-05-15T16:05:34-04:00,True,"2.02,9.01",EARNINGS
0001274737-23-000017,0001274737,EXAGEN INC.,2023-03-20,2023-03-20T16:05:25-04:00,True,"2.02,9.01",EARNINGS
0001274737-22-000051,0001274737,EXAGEN INC.,2022-08-04,2022-08-04T16:06:27-04:00,True,"2.02,9.01",EARNINGS
0001274737-22-000027,0001274737,EXAGEN INC.,2022-05-11,2022-05-11T16:05:40-04:00,True,"2.02,9.01",EARNINGS
0001628280-22-006886,0001274737,EXAGEN INC.,2022-03-22,2022-03-22T16:05:40-04:00,True,"2.02,9.01",EARNINGS
0001274737-21-000113,0001274737,EXAGEN INC.,2021-11-10,2021-11-10T16:05:40-05:00,True,"2.02,9.01",EARNINGS
0001274737-21-000042,0001274737,EXAGEN INC.,2021-05-11,2021-05-11T16:06:29-04:00,True,"2.02,9.01",EARNINGS
0001274737-21-000014,0001274737,EXAGEN INC.,2021-03-16,2021-03-16T16:07:00-04:00,True,"2.02,9.01",EARNINGS
0001274737-21-000004,0001274737,EXAGEN INC.,2021-01-11,2021-01-11T07:00:30-05:00,False,"2.02,9.01",EARNINGS
0001274737-20-000074,0001274737,EXAGEN INC.,2020-07-28,2020-07-28T07:00:46-04:00,False,"2.02,9.01",EARNINGS
0001274737-20-000036,0001274737,EXAGEN INC.,2020-05-11,2020-05-11T16:05:29-04:00,True,"2.02,9.01",EARNINGS
0001274737-20-000024,0001274737,EXAGEN INC.,2020-03-25,2020-03-25T16:05:29-04:00,True,"2.02,9.01",EARNINGS
0001628280-19-013993,0001274737,EXAGEN INC.,2019-11-12,2019-11-12T16:34:50-05:00,True,"2.02,9.01",EARNINGS
0001193125-25-280173,0001746466,"Equillium, Inc.",2025-11-13,2025-11-13T16:10:28-05:00,True,"2.02,9.01",EARNINGS
0001193125-25-092435,0001746466,"Equillium, Inc.",2025-04-24,2025-04-24T09:05:50-04:00,False,"2.02,9.01",EARNINGS
0000950170-25-045723,0001746466,"Equillium, Inc.",2025-03-27,2025-03-27T07:05:09-04:00,False,"2.02,9.01",EARNINGS
0000950170-24-126288,0001746466,"Equillium, Inc.",2024-11-13,2024-11-13T16:05:08-05:00,True,"2.02,9.01",EARNINGS
0000950170-24-093884,0001746466,"Equillium, Inc.",2024-08-08,2024-08-08T16:05:15-04:00,True,"2.02,9.01",EARNINGS
0001193125-24-180952,0001746466,"Equillium, Inc.",2024-07-18,2024-07-18T14:08:53-04:00,False,2.02,EARNINGS
0000950170-24-056890,0001746466,"Equillium, Inc.",2024-05-09,2024-05-09T16:05:36-04:00,True,"2.02,9.01",EARNINGS
0001193125-24-076471,0001746466,"Equillium, Inc.",2024-03-25,2024-03-25T16:05:36-04:00,True,"2.02,9.01",EARNINGS
0000950170-23-040564,0001746466,"Equillium, Inc.",2023-08-09,2023-08-09T16:06:51-04:00,True,"2.02,9.01",EARNINGS
0000950170-23-021215,0001746466,"Equillium, Inc.",2023-05-11,2023-05-11T16:06:00-04:00,True,"2.02,9.01",EARNINGS
0001193125-23-077853,0001746466,"Equillium, Inc.",2023-03-23,2023-03-23T16:05:54-04:00,True,"2.02,9.01",EARNINGS
0000950170-22-024988,0001746466,"Equillium, Inc.",2022-11-14,2022-11-14T16:10:16-05:00,True,"2.02,9.01",EARNINGS
0000950170-22-017382,0001746466,"Equillium, Inc.",2022-08-15,2022-08-15T16:22:24-04:00,True,"2.02,9.01",EARNINGS
0000950170-22-009653,0001746466,"Equillium, Inc.",2022-05-12,2022-05-12T16:07:23-04:00,True,"2.02,9.01",EARNINGS
0000950170-22-004404,0001746466,"Equillium, Inc.",2022-03-23,2022-03-23T16:05:26-04:00,True,"2.02,9.01",EARNINGS
0000950170-21-004068,0001746466,"Equillium, Inc.",2021-11-10,2021-11-10T16:05:41-05:00,True,"2.02,9.01",EARNINGS
0000950170-21-001177,0001746466,"Equillium, Inc.",2021-08-10,2021-08-10T16:11:46-04:00,True,"2.02,9.01",EARNINGS
0000950170-21-000223,0001746466,"Equillium, Inc.",2021-05-13,2021-05-13T16:13:28-04:00,True,"2.02,9.01",EARNINGS
0001564590-21-015101,0001746466,"Equillium, Inc.",2021-03-24,2021-03-24T16:10:25-04:00,True,"2.02,9.01",EARNINGS
0001193125-20-290153,0001746466,"Equillium, Inc.",2020-11-10,2020-11-10T16:11:28-05:00,True,"2.02,9.01",EARNINGS
0001193125-20-217090,0001746466,"Equillium, Inc.",2020-08-12,2020-08-12T08:40:28-04:00,False,"2.02,9.01",EARNINGS
0001564590-20-025054,0001746466,"Equillium, Inc.",2020-05-13,2020-05-13T16:10:21-04:00,True,"2.02,9.01",EARNINGS
0001564590-20-013200,0001746466,"Equillium, Inc.",2020-03-26,2020-03-26T16:10:26-04:00,True,"2.02,9.01",EARNINGS
0001564590-19-031480,0001746466,"Equillium, Inc.",2019-08-12,2019-08-12T16:10:20-04:00,True,"2.02,9.01",EARNINGS
0001564590-19-018833,0001746466,"Equillium, Inc.",2019-05-13,2019-05-13T16:15:14-04:00,True,"2.02,9.01",EARNINGS
0001564590-19-009579,0001746466,"Equillium, Inc.",2019-03-27,2019-03-27T16:08:34-04:00,True,"2.02,9.01",EARNINGS
0001193125-25-280235,0001774857,"Aardvark Therapeutics, Inc.",2025-11-13,2025-11-13T16:20:31-05:00,True,"2.02,9.01",EARNINGS
0000950170-25-108082,0001774857,"Aardvark Therapeutics, Inc.",2025-08-13,2025-08-13T16:34:25-04:00,True,"2.02,9.01",EARNINGS
0000950170-25-071477,0001774857,"Aardvark Therapeutics, Inc.",2025-05-14,2025-05-14T16:27:59-04:00,True,"2.02,9.01",EARNINGS
0000950170-25-047769,0001774857,"Aardvark Therapeutics, Inc.",2025-03-31,2025-03-31T16:21:37-04:00,True,"2.02,9.01",EARNINGS
0001728117-25-000082,0001728117,"Gossamer Bio, Inc.",2025-11-05,2025-11-05T17:23:39-05:00,True,"2.02,9.01",EARNINGS
0001728117-25-000069,0001728117,"Gossamer Bio, Inc.",2025-08-05,2025-08-05T16:02:38-04:00,True,"2.02,9.01",EARNINGS
0001728117-25-000037,0001728117,"Gossamer Bio, Inc.",2025-05-15,2025-05-15T16:02:16-04:00,True,"2.02,9.01",EARNINGS
0001728117-25-000022,0001728117,"Gossamer Bio, Inc.",2025-03-13,2025-03-13T16:02:11-04:00,True,"2.02,9.01",EARNINGS
0001728117-24-000093,0001728117,"Gossamer Bio, Inc.",2024-11-07,2024-11-07T16:02:27-05:00,True,"2.02,9.01",EARNINGS
0001728117-24-000086,0001728117,"Gossamer Bio, Inc.",2024-08-12,2024-08-12T16:02:13-04:00,True,"2.02,9.01",EARNINGS
0001728117-24-000057,0001728117,"Gossamer Bio, Inc.",2024-05-07,2024-05-07T16:02:33-04:00,True,"2.02,9.01",EARNINGS
0001728117-24-000018,0001728117,"Gossamer Bio, Inc.",2024-03-05,2024-03-05T07:31:51-05:00,False,"2.02,9.01",EARNINGS
0001728117-23-000133,0001728117,"Gossamer Bio, Inc.",2023-11-09,2023-11-09T07:31:13-05:00,False,"2.02,9.01",EARNINGS
0001728117-23-000107,0001728117,"Gossamer Bio, Inc.",2023-08-08,2023-08-08T16:01:50-04:00,True,"2.02,9.01",EARNINGS
0001728117-23-000050,0001728117,"Gossamer Bio, Inc.",2023-05-09,2023-05-09T16:03:50-04:00,True,2.02,EARNINGS
0001728117-23-000009,0001728117,"Gossamer Bio, Inc.",2023-03-17,2023-03-17T07:41:02-04:00,False,"2.02,9.01",EARNINGS
0001728117-22-000099,0001728117,"Gossamer Bio, Inc.",2022-11-03,2022-11-03T16:00:47-04:00,True,2.02,EARNINGS
0001728117-22-000084,0001728117,"Gossamer Bio, Inc.",2022-08-09,2022-08-09T08:08:12-04:00,False,2.02,EARNINGS
0001728117-22-000046,0001728117,"Gossamer Bio, Inc.",2022-05-10,2022-05-10T16:04:37-04:00,True,2.02,EARNINGS
0001728117-22-000018,0001728117,"Gossamer Bio, Inc.",2022-03-03,2022-03-03T16:02:14-05:00,True,"2.02,9.01",EARNINGS
0001728117-21-000103,0001728117,"Gossamer Bio, Inc.",2021-11-08,2021-11-08T16:01:33-05:00,True,"2.02,9.01",EARNINGS
0001728117-21-000086,0001728117,"Gossamer Bio, Inc.",2021-08-09,2021-08-09T16:27:57-04:00,True,"2.02,9.01",EARNINGS
0001728117-21-000054,0001728117,"Gossamer Bio, Inc.",2021-05-06,2021-05-06T08:06:30-04:00,False,"2.02,9.01",EARNINGS
0001728117-21-000015,0001728117,"Gossamer Bio, Inc.",2021-02-25,2021-02-25T08:00:41-05:00,False,"2.02,9.01",EARNINGS
0001728117-20-000008,0001728117,"Gossamer Bio, Inc.",2020-11-10,2020-11-10T16:14:17-05:00,True,"2.02,9.01",EARNINGS
0001564590-20-039333,0001728117,"Gossamer Bio, Inc.",2020-08-11,2020-08-11T16:30:40-04:00,True,"2.02,9.01",EARNINGS
0001564590-20-024672,0001728117,"Gossamer Bio, Inc.",2020-05-12,2020-05-12T16:18:19-04:00,True,"2.02,9.01",EARNINGS
0001564590-20-012321,0001728117,"Gossamer Bio, Inc.",2020-03-24,2020-03-24T08:45:24-04:00,False,"2.02,9.01",EARNINGS
0001564590-19-042910,0001728117,"Gossamer Bio, Inc.",2019-11-12,2019-11-12T16:10:19-05:00,True,"2.02,9.01",EARNINGS
0001564590-19-030778,0001728117,"Gossamer Bio, Inc.",2019-08-08,2019-08-08T16:10:16-04:00,True,"2.02,9.01",EARNINGS
0001564590-19-009018,0001728117,"Gossamer Bio, Inc.",2019-03-22,2019-03-22T16:15:48-04:00,True,"2.02,9.01",EARNINGS
0001193125-25-269492,0001213037,"Cardiff Oncology, Inc.",2025-11-06,2025-11-06T16:08:38-05:00,True,"2.02,9.01",EARNINGS
0000950170-25-066947,0001213037,"Cardiff Oncology, Inc.",2025-05-08,2025-05-08T16:10:08-04:00,True,"2.02,9.01",EARNINGS
0000950170-25-029065,0001213037,"Cardiff Oncology, Inc.",2025-02-27,2025-02-27T16:15:09-05:00,True,"2.02,9.01",EARNINGS
0000950170-24-123303,0001213037,"Cardiff Oncology, Inc.",2024-11-07,2024-11-07T16:07:08-05:00,True,"2.02,9.01",EARNINGS
0001628280-24-036122,0001213037,"Cardiff Oncology, Inc.",2024-08-08,2024-08-08T16:06:55-04:00,True,"2.02,9.01",EARNINGS
0001628280-24-020010,0001213037,"Cardiff Oncology, Inc.",2024-05-02,2024-05-02T16:10:06-04:00,True,"2.02,9.01",EARNINGS
0001628280-23-015693,0001213037,"Cardiff Oncology, Inc.",2023-05-04,2023-05-04T16:01:59-04:00,True,"2.02,9.01",EARNINGS
0001628280-23-006049,0001213037,"Cardiff Oncology, Inc.",2023-03-02,2023-03-02T16:14:01-05:00,True,"2.02,9.01",EARNINGS
0001628280-22-028200,0001213037,"Cardiff Oncology, Inc.",2022-11-03,2022-11-03T16:14:46-04:00,True,"2.02,9.01",EARNINGS
0001628280-22-021064,0001213037,"Cardiff Oncology, Inc.",2022-08-04,2022-08-04T16:08:44-04:00,True,"2.02,9.01",EARNINGS
0001628280-22-012620,0001213037,"Cardiff Oncology, Inc.",2022-05-05,2022-05-05T16:03:22-04:00,True,"2.02,9.01",EARNINGS
0001628280-22-003816,0001213037,"Cardiff Oncology, Inc.",2022-02-24,2022-02-24T16:09:54-05:00,True,"2.02,9.01",EARNINGS
0001628280-21-021748,0001213037,"Cardiff Oncology, Inc.",2021-11-04,2021-11-04T16:01:37-04:00,True,"2.02,9.01",EARNINGS
0001628280-21-015831,0001213037,"Cardiff Oncology, Inc.",2021-08-05,2021-08-05T16:01:26-04:00,True,"2.02,9.01",EARNINGS
0001628280-21-009284,0001213037,"Cardiff Oncology, Inc.",2021-05-06,2021-05-06T16:01:00-04:00,True,"2.02,9.01",EARNINGS
0001628280-21-003278,0001213037,"Cardiff Oncology, Inc.",2021-02-25,2021-02-25T16:02:10-05:00,True,"2.02,9.01",EARNINGS
0001628280-20-015736,0001213037,"Cardiff Oncology, Inc.",2020-11-05,2020-11-05T16:09:19-05:00,True,"2.02,9.01",EARNINGS
0001628280-20-012429,0001213037,"Cardiff Oncology, Inc.",2020-08-11,2020-08-11T16:04:21-04:00,True,"2.02,9.01",EARNINGS
0001628280-20-006933,0001213037,"Cardiff Oncology, Inc.",2020-05-07,2020-05-07T16:02:04-04:00,True,"2.02,9.01",EARNINGS
0001628280-20-002429,0001213037,"Cardiff Oncology, Inc.",2020-02-27,2020-02-27T16:15:07-05:00,True,"2.02,9.01",EARNINGS
0001628280-19-013668,0001213037,"Cardiff Oncology, Inc.",2019-11-07,2019-11-07T16:21:40-05:00,True,"2.02,9.01",EARNINGS
0001104659-19-044926,0001213037,"Cardiff Oncology, Inc.",2019-08-08,2019-08-08T16:53:14-04:00,True,"2.02,9.01",EARNINGS
0001104659-19-027565,0001213037,"Cardiff Oncology, Inc.",2019-05-08,2019-05-07T18:25:27-04:00,True,"2.02,9.01",EARNINGS
0001193125-19-066073,0001213037,"Cardiff Oncology, Inc.",2019-03-07,2019-03-06T21:43:33-05:00,True,"2.02,9.01",EARNINGS
0001193125-25-265707,0001782303,"Boundless Bio, Inc.",2025-11-05,2025-11-05T07:05:31-05:00,False,"2.02,9.01",EARNINGS
0000950170-25-102386,0001782303,"Boundless Bio, Inc.",2025-08-05,2025-08-05T07:05:28-04:00,False,"2.02,9.01",EARNINGS
0000950170-25-067495,0001782303,"Boundless Bio, Inc.",2025-05-09,2025-05-09T07:05:23-04:00,False,"2.02,9.01",EARNINGS
0000950170-25-045722,0001782303,"Boundless Bio, Inc.",2025-03-27,2025-03-27T07:05:08-04:00,False,"2.02,9.01",EARNINGS
0000950170-24-123274,0001782303,"Boundless Bio, Inc.",2024-11-07,2024-11-07T16:05:14-05:00,True,"2.02,9.01",EARNINGS
0000950170-24-095481,0001782303,"Boundless Bio, Inc.",2024-08-12,2024-08-12T16:25:50-04:00,True,"2.02,9.01",EARNINGS
0001193125-25-263617,0000818033,"HERON THERAPEUTICS, INC. /DE/",2025-11-04,2025-11-04T08:00:28-05:00,False,"2.02,9.01",EARNINGS
0000950170-25-063973,0000818033,"HERON THERAPEUTICS, INC. /DE/",2025-05-06,2025-05-06T07:45:11-04:00,False,"2.02,9.01",EARNINGS
0000950170-25-028372,0000818033,"HERON THERAPEUTICS, INC. /DE/",2025-02-27,2025-02-27T07:45:09-05:00,False,"2.02,9.01",EARNINGS
0000950170-24-124626,0000818033,"HERON THERAPEUTICS, INC. /DE/",2024-11-12,2024-11-12T08:06:35-05:00,False,"2.02,9.01",EARNINGS
0000950170-24-091769,0000818033,"HERON THERAPEUTICS, INC. /DE/",2024-08-06,2024-08-06T16:05:13-04:00,True,"2.02,9.01",EARNINGS
0000950170-24-053963,0000818033,"HERON THERAPEUTICS, INC. /DE/",2024-05-07,2024-05-07T08:05:13-04:00,False,"2.02,9.01",EARNINGS
0000950170-24-029926,0000818033,"HERON THERAPEUTICS, INC. /DE/",2024-03-12,2024-03-12T16:10:09-04:00,True,"2.02,9.01",EARNINGS
0000950170-23-063702,0000818033,"HERON THERAPEUTICS, INC. /DE/",2023-11-14,2023-11-14T16:10:11-05:00,True,"2.02,9.01",EARNINGS
0000950170-23-042414,0000818033,"HERON THERAPEUTICS, INC. /DE/",2023-08-14,2023-08-14T16:11:12-04:00,True,"2.02,9.01",EARNINGS
0000950170-23-021213,0000818033,"HERON THERAPEUTICS, INC. /DE/",2023-05-11,2023-05-11T16:06:11-04:00,True,"2.02,9.01",EARNINGS
0000950170-23-009489,0000818033,"HERON THERAPEUTICS, INC. /DE/",2023-03-23,2023-03-23T16:10:49-04:00,True,"2.02,9.01",EARNINGS
0001564590-22-037038,0000818033,"HERON THERAPEUTICS, INC. /DE/",2022-11-08,2022-11-08T16:10:37-05:00,True,"2.02,9.01",EARNINGS
0001564590-22-028597,0000818033,"HERON THERAPEUTICS, INC. /DE/",2022-08-09,2022-08-09T08:20:40-04:00,False,"2.02,9.01",EARNINGS
0001564590-22-018871,0000818033,"HERON THERAPEUTICS, INC. /DE/",2022-05-09,2022-05-09T16:10:26-04:00,True,"2.02,9.01",EARNINGS
0001564590-22-007608,0000818033,"HERON THERAPEUTICS, INC. /DE/",2022-02-28,2022-02-28T16:05:55-05:00,True,"2.02,9.01",EARNINGS
0001564590-21-053940,0000818033,"HERON THERAPEUTICS, INC. /DE/",2021-11-03,2021-11-03T16:05:47-04:00,True,"2.02,9.01",EARNINGS
0001564590-21-042359,0000818033,"HERON THERAPEUTICS, INC. /DE/",2021-08-09,2021-08-09T08:10:38-04:00,False,"2.02,9.01",EARNINGS
0001564590-21-025793,0000818033,"HERON THERAPEUTICS, INC. /DE/",2021-05-10,2021-05-10T08:40:22-04:00,False,"2.02,9.01",EARNINGS
0001564590-21-007839,0000818033,"HERON THERAPEUTICS, INC. /DE/",2021-02-24,2021-02-24T08:40:46-05:00,False,"2.02,9.01",EARNINGS
0001564590-20-050909,0000818033,"HERON THERAPEUTICS, INC. /DE/",2020-11-05,2020-11-05T08:40:36-05:00,False,"2.02,9.01",EARNINGS
0001564590-20-036807,0000818033,"HERON THERAPEUTICS, INC. /DE/",2020-08-05,2020-08-05T16:10:25-04:00,True,"2.02,9.01",EARNINGS
0001564590-20-021571,0000818033,"HERON THERAPEUTICS, INC. /DE/",2020-05-06,2020-05-06T09:10:46-04:00,False,"2.02,9.01",EARNINGS
0001564590-20-007971,0000818033,"HERON THERAPEUTICS, INC. /DE/",2020-03-02,2020-03-02T07:44:03-05:00,False,"2.02,9.01",EARNINGS
0001564590-19-042630,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-11-12,2019-11-12T08:40:55-05:00,False,"2.02,9.01",EARNINGS
0001564590-19-028536,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-08-05,2019-08-05T08:40:38-04:00,False,"2.02,9.01",EARNINGS
0001193125-19-142329,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-05-09,2019-05-09T08:35:32-04:00,False,"2.02,9.01",EARNINGS
0001193125-19-047774,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-02-22,2019-02-22T08:40:32-05:00,False,"2.02,9.01",EARNINGS
0001193125-25-269486,0001339970,aTYR PHARMA INC,2025-11-06,2025-11-06T16:08:11-05:00,True,"2.02,9.01",EARNINGS
0000950170-25-065611,0001339970,aTYR PHARMA INC,2025-05-07,2025-05-07T16:03:56-04:00,True,"2.02,9.01",EARNINGS
0000950170-25-038703,0001339970,aTYR PHARMA INC,2025-03-13,2025-03-13T16:03:40-04:00,True,"2.02,9.01",EARNINGS
0000950170-24-123256,0001339970,aTYR PHARMA INC,2024-11-07,2024-11-07T16:03:40-05:00,True,"2.02,9.01",EARNINGS
0000950170-24-096139,0001339970,aTYR PHARMA INC,2024-08-13,2024-08-13T16:02:45-04:00,True,"2.02,9.01",EARNINGS
0000950170-24-052058,0001339970,aTYR PHARMA INC,2024-05-02,2024-05-02T16:04:01-04:00,True,"2.02,9.01",EARNINGS
0000950170-24-031441,0001339970,aTYR PHARMA INC,2024-03-14,2024-03-14T16:01:43-04:00,True,"2.02,9.01",EARNINGS
0000950170-23-062020,0001339970,aTYR PHARMA INC,2023-11-09,2023-11-09T16:06:34-05:00,True,"2.02,9.01",EARNINGS
0000950170-23-040581,0001339970,aTYR PHARMA INC,2023-08-09,2023-08-09T16:10:12-04:00,True,"2.02,9.01",EARNINGS
0000950170-23-019633,0001339970,aTYR PHARMA INC,2023-05-09,2023-05-09T16:07:14-04:00,True,"2.02,9.01",EARNINGS
0000950170-23-007002,0001339970,aTYR PHARMA INC,2023-03-09,2023-03-09T16:03:52-05:00,True,"2.02,9.01",EARNINGS
0000950170-22-024480,0001339970,aTYR PHARMA INC,2022-11-10,2022-11-10T16:15:06-05:00,True,"2.02,9.01",EARNINGS
0000950170-22-017380,0001339970,aTYR PHARMA INC,2022-08-15,2022-08-15T16:22:02-04:00,True,"2.02,9.01",EARNINGS
0001564590-22-018868,0001339970,aTYR PHARMA INC,2022-05-09,2022-05-09T16:07:03-04:00,True,"2.02,9.01",EARNINGS
0001564590-22-014285,0001339970,aTYR PHARMA INC,2022-04-13,2022-04-13T08:09:23-04:00,False,"2.02,9.01",EARNINGS
0001564590-22-010086,0001339970,aTYR PHARMA INC,2022-03-14,2022-03-14T16:18:28-04:00,True,"2.02,9.01",EARNINGS
0001564590-21-027552,0001339970,aTYR PHARMA INC,2021-05-13,2021-05-13T16:13:18-04:00,True,"2.02,9.01",EARNINGS
0001564590-21-014861,0001339970,aTYR PHARMA INC,2021-03-23,2021-03-23T16:18:01-04:00,True,"2.02,9.01",EARNINGS
0001564590-20-053568,0001339970,aTYR PHARMA INC,2020-11-12,2020-11-12T16:12:54-05:00,True,"2.02,9.01",EARNINGS
0001564590-20-040004,0001339970,aTYR PHARMA INC,2020-08-13,2020-08-13T16:05:39-04:00,True,"2.02,9.01",EARNINGS
0001564590-20-024718,0001339970,aTYR PHARMA INC,2020-05-12,2020-05-12T17:00:18-04:00,True,"2.02,9.01",EARNINGS
0001564590-20-013193,0001339970,aTYR PHARMA INC,2020-03-26,2020-03-26T16:06:04-04:00,True,"2.02,9.01",EARNINGS
0001564590-19-043514,0001339970,aTYR PHARMA INC,2019-11-14,2019-11-14T16:05:22-05:00,True,"2.02,9.01",EARNINGS
0001564590-19-032002,0001339970,aTYR PHARMA INC,2019-08-14,2019-08-14T09:46:53-04:00,False,"2.02,9.01",EARNINGS
0001564590-19-018835,0001339970,aTYR PHARMA INC,2019-05-13,2019-05-13T16:15:20-04:00,True,"2.02,9.01",EARNINGS
0001564590-19-009146,0001339970,aTYR PHARMA INC,2019-03-25,2019-03-25T16:15:17-04:00,True,"2.02,9.01",EARNINGS
0000950170-25-070298,0001262104,"Lite Strategy, Inc.",2025-05-13,2025-05-13T16:05:16-04:00,True,"2.02,9.01",EARNINGS
0000950170-25-018820,0001262104,"Lite Strategy, Inc.",2025-02-12,2025-02-12T16:05:08-05:00,True,"2.02,9.01",EARNINGS
0000950170-24-127054,0001262104,"Lite Strategy, Inc.",2024-11-14,2024-11-14T16:10:09-05:00,True,"2.02,9.01",EARNINGS
0000950170-24-108171,0001262104,"Lite Strategy, Inc.",2024-09-19,2024-09-19T17:05:07-04:00,True,2.02,EARNINGS
0000950170-24-056850,0001262104,"Lite Strategy, Inc.",2024-05-09,2024-05-09T16:02:15-04:00,True,"2.02,9.01",EARNINGS
0000950170-24-014643,0001262104,"Lite Strategy, Inc.",2024-02-13,2024-02-13T17:05:14-05:00,True,"2.02,9.01",EARNINGS
0000950170-23-062017,0001262104,"Lite Strategy, Inc.",2023-11-09,2023-11-09T16:06:11-05:00,True,"2.02,9.01",EARNINGS
0001193125-23-242526,0001262104,"Lite Strategy, Inc.",2023-09-26,2023-09-26T16:31:01-04:00,True,"2.02,9.01",EARNINGS
0001193125-23-142119,0001262104,"Lite Strategy, Inc.",2023-05-11,2023-05-11T16:46:53-04:00,True,"2.02,9.01",EARNINGS
0001193125-23-030087,0001262104,"Lite Strategy, Inc.",2023-02-09,2023-02-09T16:21:06-05:00,True,"2.02,9.01",EARNINGS
0001193125-22-284835,0001262104,"Lite Strategy, Inc.",2022-11-14,2022-11-14T17:25:51-05:00,True,"2.02,9.01",EARNINGS
0001193125-22-157519,0001262104,"Lite Strategy, Inc.",2022-05-23,2022-05-23T16:32:56-04:00,True,"2.02,9.01",EARNINGS
0001193125-25-275888,0001534133,"CalciMedica, Inc.",2025-11-12,2025-11-12T07:15:30-05:00,False,"2.02,9.01",EARNINGS
0000950170-25-106918,0001534133,"CalciMedica, Inc.",2025-08-12,2025-08-12T07:30:28-04:00,False,"2.02,9.01",EARNINGS
0000950170-25-070910,0001534133,"CalciMedica, Inc.",2025-05-14,2025-05-14T07:30:09-04:00,False,"2.02,9.01",EARNINGS
0000950170-25-045729,0001534133,"CalciMedica, Inc.",2025-03-27,2025-03-27T07:30:09-04:00,False,"2.02,9.01",EARNINGS
0000950170-24-125933,0001534133,"CalciMedica, Inc.",2024-11-13,2024-11-13T07:15:08-05:00,False,"2.02,9.01",EARNINGS
0000950170-24-095450,0001534133,"CalciMedica, Inc.",2024-08-12,2024-08-12T16:15:08-04:00,True,"2.02,9.01",EARNINGS
0000950170-24-058730,0001534133,"CalciMedica, Inc.",2024-05-13,2024-05-13T16:39:24-04:00,True,"2.02,9.01",EARNINGS
0000950170-24-037609,0001534133,"CalciMedica, Inc.",2024-03-28,2024-03-28T07:15:12-04:00,False,"2.02,9.01",EARNINGS
0000950170-23-061514,0001534133,"CalciMedica, Inc.",2023-11-09,2023-11-09T07:05:34-05:00,False,"2.02,9.01",EARNINGS
0001193125-23-144226,0001534133,"CalciMedica, Inc.",2023-05-15,2023-05-15T08:14:57-04:00,False,"2.02,9.01",EARNINGS
0001193125-22-282783,0001534133,"CalciMedica, Inc.",2022-11-10,2022-11-10T17:12:00-05:00,True,"2.02,9.01",EARNINGS
0001564590-22-029131,0001534133,"CalciMedica, Inc.",2022-08-11,2022-08-11T16:21:00-04:00,True,"2.02,9.01",EARNINGS
0001564590-22-019256,0001534133,"CalciMedica, Inc.",2022-05-10,2022-05-10T16:00:38-04:00,True,"2.02,9.01",EARNINGS
0001564590-22-009674,0001534133,"CalciMedica, Inc.",2022-03-10,2022-03-10T16:33:31-05:00,True,"2.02,9.01",EARNINGS
0001564590-21-056399,0001534133,"CalciMedica, Inc.",2021-11-12,2021-11-12T06:21:23-05:00,False,"2.02,9.01",EARNINGS
0001564590-21-043495,0001534133,"CalciMedica, Inc.",2021-08-11,2021-08-11T16:51:01-04:00,True,"2.02,9.01",EARNINGS
0001564590-21-026971,0001534133,"CalciMedica, Inc.",2021-05-12,2021-05-12T16:00:32-04:00,True,"2.02,9.01",EARNINGS
0001564590-21-011230,0001534133,"CalciMedica, Inc.",2021-03-05,2021-03-05T15:20:06-05:00,False,"2.02,9.01",EARNINGS
0001564590-20-053600,0001534133,"CalciMedica, Inc.",2020-11-12,2020-11-12T16:24:34-05:00,True,"2.02,9.01",EARNINGS
0001493152-25-022277,0001401914,"Dare Bioscience, Inc.",2025-11-13,2025-11-13T16:01:57-05:00,True,"2.02,9.01",EARNINGS
